dt;encounter_no;ID;age;photo;Expr1005;side;facing;cell;aspect;aspect_letter;AutoMatch;off_square;tagged;pcb;scale;comments;image;image_no;gender
26-May-15;38504;Aguila;adult;006-2605\DSCN1638;006-2605\DSCN1638p73;R;R;006-2605\DSCN1638p73_FL;Flank;FL;L;12;TRUE;1;0,707813;;006-2605\DSCN1638p73;39823;female
26-May-15;38504;Aguila;adult;006-2605\DSCN1640;006-2605\DSCN1640p54;L;L;006-2605\DSCN1640p54_FL;Flank;FL;L;7;TRUE;25;0,8227669;on the back;006-2605\DSCN1640p54;39824;female
01-Jun-15;38584;Pinzas;adult;007-0106\DSCN2457;007-0106\DSCN2457p54;R;R;007-0106\DSCN2457p54_FL;Flank;FL;L;5;TRUE;1;0,551476;rigth;007-0106\DSCN2457p54;39901;male
02-Jul-15;39503;Anzuelo;pup;007-0207\DSC_0074;007-0207\DSC_0074p44;L;L;007-0207\DSC_0074p44_FL;Flank;FL;L;13;TRUE;5;0,2426467;Left;007-0207\DSC_0074p44;40358;unknown
07-Jun-15;38704;Gallina;adult;007-0706\DSCN4312;007-0706\DSCN4312p74;R;R;007-0706\DSCN4312p74_FL;Flank;FL;L;5;TRUE;1;0,9678783;right;007-0706\DSCN4312p74;40028;female
09-Jun-15;38847;Bailarina waves;adult;007-0906\DSC_0097;007-0906\DSC_0097p55;R;R;007-0906\DSC_0097p55_FL;Flank;FL;L;9;TRUE;1;0,5652774;Right;007-0906\DSC_0097p55;40091;female
13-Jun-15;38928;Emborrona;adult;007-1306\DSC_0047;007-1306\DSC_0047p44;L;L;007-1306\DSC_0047p44_FL;Flank;FL;L;4;TRUE;1;0,3596484;Left;007-1306\DSC_0047p44;40128;unknown
13-Jun-15;38928;Emborrona;adult;007-1306\DSC_0049;007-1306\DSC_0049p54;R;R;007-1306\DSC_0049p54_FL;Flank;FL;L;2;TRUE;1;0,3125726;Right;007-1306\DSC_0049p54;40129;unknown
14-May-15;38453;Fetida;adult;007-1405\DSC_0042;007-1405\DSC_0042p35;L;L;007-1405\DSC_0042p35_FL;Flank;FL;L;5;TRUE;1;0,4992467;left. Seal on the back;007-1405\DSC_0042p35;39776;female
14-May-15;38453;Fetida;adult;007-1405\DSC_0042;007-1405\DSC_0042p35;;;007-1405\DSC_0042p35_NK;Neck;NK;S;;FALSE;;;left. Seal on the back;007-1405\DSC_0042p35;39776;female
14-May-15;38453;Fetida;adult;007-1405\DSCN1053;007-1405\DSCN1053p83;R;R;007-1405\DSCN1053p83_FL;Flank;FL;L;21;TRUE;1;0,7290075;rigth. In the water, on the back;007-1405\DSCN1053p83;39775;female
14-May-15;38453;Fetida;adult;007-1405\DSCN1053;007-1405\DSCN1053p83;;;007-1405\DSCN1053p83_NK;Neck;NK;S;;FALSE;;;rigth. In the water, on the back;007-1405\DSCN1053p83;39775;female
24-May-15;38485;Smily rear;adult;007-2405\DSCN1404;007-2405\DSCN1404p74;R;R;007-2405\DSCN1404p74_FL;Flank;FL;L;2;TRUE;1;0,6701838;;007-2405\DSCN1404p74;39809;female
01-Jun-15;38585;Pimiento;adult;008-0106\DSCN2471;008-0106\DSCN2471p55;R;R;008-0106\DSCN2471p55_FL;Flank;FL;L;18;TRUE;1;0,8176366;rigth;008-0106\DSCN2471p55;39902;female
02-Jul-15;39504;Leoparda;adult;008-0207\DSC_0080;008-0207\DSC_0080p44;L;L;008-0207\DSC_0080p44_FL;Flank;FL;L;6;TRUE;11;0,2363749;Left;008-0207\DSC_0080p44;40359;female
03-Jun-15;38614;Paquita;adult;008-0306\DSCN2962;008-0306\DSCN2962p44;R;R;008-0306\DSCN2962p44_FL;Flank;FL;L;9;TRUE;1;0,6297454;rigth;008-0306\DSCN2962p44;39931;unknown
04-Jul-15;40548;Venecia;adult;008-0407\DSCN3419;008-0407\DSCN3419p14;L;L;008-0407\DSCN3419p14_FL;Flank;FL;L;11;TRUE;1;0,6175315;left;008-0407\DSCN3419p14;40553;unknown
04-Jul-15;40548;Venecia;adult;008-0407\DSCN3420;008-0407\DSCN3420p24;;;008-0407\DSCN3420p24_FL;Flank;FL;S;;FALSE;;;left;008-0407\DSCN3420p24;40552;unknown
05-Jun-15;38818;008-0506;adult;008-0506\DSC_0032;008-0506\DSC_0032p55;R;R;008-0506\DSC_0032p55_FL;Flank;FL;L;5;TRUE;1;0,212884;Right;008-0506\DSC_0032p55;40081;unknown
07-Jun-15;38705;Diana;pup;008-0706\DSCN4306;008-0706\DSCN4306p44;L;L;008-0706\DSCN4306p44_FL;Flank;FL;L;5;TRUE;1;0,4556133;left;008-0706\DSCN4306p44;40029;unknown
08-Jun-15;39825;Ovulita;adult;008-0806\DSCN4670;008-0806\DSCN4670p35;L;L;008-0806\DSCN4670p35_FL;Flank;FL;L;1;TRUE;1;0,546445;Left Flank;008-0806\DSCN4670p35;40440;unknown
08-Jun-15;39825;Ovulita;adult;008-0806\DSCN4671;008-0806\DSCN4671p70;;;008-0806\DSCN4671p70_NK;Neck;NK;S;;FALSE;;;neck;008-0806\DSCN4671p70;40441;unknown
12-May-15;38426;Curva;juv;008-1205\DSC_0023;008-1205\DSC_0023p64;R;R;008-1205\DSC_0023p64_FL;Flank;FL;L;7;TRUE;1;0,1965627;RIGTH;008-1205\DSC_0023p64;39732;male
12-May-15;38426;Curva;juv;008-1205\DSCN0832;008-1205\DSCN0832p44;R;R;008-1205\DSCN0832p44_FL;Flank;FL;L;9;TRUE;4;0,4346347;RIGTH;008-1205\DSCN0832p44;39731;male
12-May-15;38426;Curva;juv;008-1205\DSCN0832;008-1205\DSCN0832p44;R;R;008-1205\DSCN0832p44_NK;Neck;NK;R;20;TRUE;1;0,2193879;RIGTH;008-1205\DSCN0832p44;39731;male
16-May-15;38462;Freckles;juv;008-1605\DSC_0071;008-1605\DSC_0071p63;R;R;008-1605\DSC_0071p63_FL;Flank;FL;L;2;TRUE;1;0,4836008;Right flank;008-1605\DSC_0071p63;39787;female
16-May-15;38462;Freckles;juv;008-1605\DSCN1118;008-1605\DSCN1118p33;L;L;008-1605\DSCN1118p33_FL;Flank;FL;L;4;TRUE;1;0,7504995;Left flank;008-1605\DSCN1118p33;39786;female
19-Jun-15;39185;Paloma OMC;adult;008-1906\DSC_0040;008-1906\DSC_0040p35;L;L;008-1906\DSC_0040p35_FL;Flank;FL;L;6;TRUE;1;0,2895594;Left;008-1906\DSC_0040p35;40246;female
22-May-15;38472;Pilla;adult;008-2205\DSCN1250;008-2205\DSCN1250p73;R;R;008-2205\DSCN1250p73_FL;Flank;FL;L;13;TRUE;1;0,7276073;;008-2205\DSCN1250p73;39794;female
24-May-15;38486;Puerca;adult;008-2405\DSCN1407;008-2405\DSCN1407p74;R;R;008-2405\DSCN1407p74_FL;Flank;FL;L;10;TRUE;1;0,8438888;right;008-2405\DSCN1407p74;39810;female
24-May-15;38486;Puerca;adult;008-2405\DSCN1409;008-2405\DSCN1409p43;;;008-2405\DSCN1409p43_FL;Flank;FL;S;;FALSE;;;;008-2405\DSCN1409p43;39811;female
27-May-15;38508;Aguila;adult;008-2705\DSCN1705;008-2705\DSCN1705p55;R;R;008-2705\DSCN1705p55_FL;Flank;FL;L;2;TRUE;1;0,8073186;rigth;008-2705\DSCN1705p55;39826;female
27-Jun-15;39355;Moteado;pup;008-2706\DSC_0044;008-2706\DSC_0044p54;R;R;008-2706\DSC_0044p54_FL;Flank;FL;L;7;TRUE;1;0,2119724;Right;008-2706\DSC_0044p54;40306;unknown
31-May-15;38570;Beads;adult;008-3105\DSCN2169;008-3105\DSCN2169p43;R;R;008-3105\DSCN2169p43_FL;Flank;FL;L;4;TRUE;1;0,750205;rigth;008-3105\DSCN2169p43;39885;female
01-Jul-15;40473;Huella butterfly;pup;009-0107\DSCN2523;009-0107\DSCN2523p47;L;L;009-0107\DSCN2523p47_FL;Flank;FL;L;28;TRUE;1;0,4715454;left;009-0107\DSCN2523p47;40541;unknown
02-Jun-15;38733;Brownie;juv;009-0206\DSC_0032;009-0206\DSC_0032p44;L;L;009-0206\DSC_0032p44_FL;Flank;FL;L;5;TRUE;1;0,3003896;left;009-0206\DSC_0032p44;40056;female
02-Jun-15;38733;Brownie;juv;009-0206\DSC_0033;009-0206\DSC_0033p54;R;R;009-0206\DSC_0033p54_FL;Flank;FL;L;16;TRUE;1;0,2595305;right;009-0206\DSC_0033p54;40057;female
06-Jul-15;40656;009-0607;adult;009-0607\DSCN4625;009-0607\DSCN4625p75;R;R;009-0607\DSCN4625p75_FL;Flank;FL;L;14;TRUE;7;0,6161163;right. Scars neck;009-0607\DSCN4625p75;40564;unknown
07-Jun-15;38695;Punta chicken bone V;pup;009-0706\DSC_0161;009-0706\DSC_0161p64;R;R;009-0706\DSC_0161p64_FL;Flank;FL;L;14;TRUE;1;0,2891109;right;009-0706\DSC_0161p64;40021;unknown
07-Jun-15;38695;Punta chicken bone V;pup;009-0706\DSCN4473;009-0706\DSCN4473p33;L;L;009-0706\DSCN4473p33_FL;Flank;FL;L;21;TRUE;1;0,2675076;left;009-0706\DSCN4473p33;40020;unknown
08-Jul-15;40767;Luna;adult;009-0807\DSCN5499;009-0807\DSCN5499p74;R;R;009-0807\DSCN5499p74_FL;Flank;FL;L;8;TRUE;1;0,6554964;right;009-0807\DSCN5499p74;40587;female
09-Jul-15;39714;Morticia;adult;009-0907\DSC_0048;009-0907\DSC_0048p85;R;R;009-0907\DSC_0048p85_FL;Flank;FL;L;6;TRUE;1;0,3248459;Right;009-0907\DSC_0048p85;40397;female
12-May-15;38427;Knuckles;adult;009-1205\DSCN0836;009-1205\DSCN0836p54;L;L;009-1205\DSCN0836p54_FL;Flank;FL;L;8;TRUE;1;0,3087602;LEFT;009-1205\DSCN0836p54;39733;female
12-May-15;38427;Knuckles;adult;009-1205\DSCN0838;009-1205\DSCN0838p44;L;L;009-1205\DSCN0838p44_NK;Neck;NK;L;9;TRUE;11;0,2471734;left;009-1205\DSCN0838p44;39734;female
13-May-15;38439;Sumastain;adult;009-1305\DSC_0031;009-1305\DSC_0031p44;L;L;009-1305\DSC_0031p44_FL;Flank;FL;X;5;TRUE;1;0,188588;left;009-1305\DSC_0031p44;39753;male
24-May-15;38487;Tears;adult;009-2405\DSCN1420;009-2405\DSCN1420p24;L;L;009-2405\DSCN1420p24_FL;Flank;FL;L;5;TRUE;1;0,6746207;;009-2405\DSCN1420p24;39812;female
27-May-15;38509;Sunglasses-chain;adult;009-2705\DSC_0068;009-2705\DSC_0068p56;L;L;009-2705\DSC_0068p56_FL;Flank;FL;L;3;TRUE;1;0,4855767;left;009-2705\DSC_0068p56;39830;unknown
27-May-15;38509;Sunglasses-chain;adult;009-2705\DSCN1709;009-2705\DSCN1709p54;R;R;009-2705\DSCN1709p54_FL;Flank;FL;L;7;TRUE;1;0,8048133;rigth;009-2705\DSCN1709p54;39828;unknown
27-May-15;38509;Sunglasses-chain;adult;009-2705\DSCN1710;009-2705\DSCN1710p45;;;009-2705\DSCN1710p45_NK;Neck;NK;S;;FALSE;;;left;009-2705\DSCN1710p45;39829;unknown
02-Jul-15;39500;Tomate;adult;00PP 1\DSC_0026;00PP 1\DSC_0026p65;R;R;00PP 1\DSC_0026p65_FL;Flank;FL;L;6;TRUE;1;0,3130975;Right;00PP 1\DSC_0026p65;40354;female
27-Jun-15;39348;Nisu;adult;00PP 1\DSC_0076;00PP 1\DSC_0076p54;R;R;00PP 1\DSC_0076p54_FL;Flank;FL;L;3;TRUE;4;0,3861922;Right;00PP 1\DSC_0076p54;40304;female
10-Jul-15;39785;Vendetta;pup;00PP 1\DSC_0096;00PP 1\DSC_0096p56;L;L;00PP 1\DSC_0096p56_FL;Flank;FL;L;9;TRUE;1;0,2349526;Left;00PP 1\DSC_0096p56;40423;unknown
02-Jul-15;39500;Tomate;adult;00PP 1\DSC_0116;00PP 1\DSC_0116p14;L;L;00PP 1\DSC_0116p14_FL;Flank;FL;L;6;TRUE;3;0,4132617;Left;00PP 1\DSC_0116p14;40355;female
19-Jun-15;39180;Copo;adult;00PP 1\DSC_0172;00PP 1\DSC_0172p34;L;L;00PP 1\DSC_0172p34_FL;Flank;FL;L;5;TRUE;1;0,3902289;Left;00PP 1\DSC_0172p34;40243;female
27-Jun-15;39348;Nisu;adult;00PP 1\DSC_0247;00PP 1\DSC_0247p34;L;L;00PP 1\DSC_0247p34_FL;Flank;FL;L;3;TRUE;1;0,3479722;Left;00PP 1\DSC_0247p34;40305;female
26-Jun-15;39320;Landa;pup;00PP 1\DSC_0384;00PP 1\DSC_0384p54;R;R;00PP 1\DSC_0384p54_FL;Flank;FL;L;9;TRUE;9;0,2049783;Right;00PP 1\DSC_0384p54;40291;unknown
26-Jun-15;39320;Landa;pup;00PP 1\DSC_0584;00PP 1\DSC_0584p44;L;L;00PP 1\DSC_0584p44_FL;Flank;FL;L;7;TRUE;1;0,2205298;Left;00PP 1\DSC_0584p44;40292;unknown
03-Jul-15;39613;Pi alguish;pup;00PP 1\DSC-465;00PP 1\DSC-465p45;L;L;00PP 1\DSC-465p45_FL;Flank;FL;L;9;TRUE;19;0,2353484;Left;00PP 1\DSC-465p45;40386;unknown
07-Jul-15;39700;Kete;adult;00PP 1\DSCN2523;00PP 1\DSCN2523p24;L;L;00PP 1\DSCN2523p24_FL;Flank;FL;L;4;TRUE;12;0,6675667;Left;00PP 1\DSCN2523p24;40395;female
07-Jul-15;39700;Kete;adult;00PP 1\DSCN2542;00PP 1\DSCN2542p64;R;R;00PP 1\DSCN2542p64_FL;Flank;FL;L;3;TRUE;1;0,6942249;Right;00PP 1\DSCN2542p64;40396;female
30-Jun-15;39447;Hielos;adult;00PP 1\DSCN2665;00PP 1\DSCN2665p33;L;L;00PP 1\DSCN2665p33_FL;Flank;FL;L;2;TRUE;1;0,6625579;Left;00PP 1\DSCN2665p33;40353;male
03-Jul-15;39613;Pi alguish;pup;00PP 1\DSCN4550;00PP 1\DSCN4550p65;R;R;00PP 1\DSCN4550p65_FL;Flank;FL;L;8;TRUE;1;0,5216463;Right;00PP 1\DSCN4550p65;40387;unknown
30-Jun-15;39447;Hielos;adult;00PP 1\DSCN4703;00PP 1\DSCN4703p54;R;R;00PP 1\DSCN4703p54_FL;Flank;FL;L;4;TRUE;1;0,6176251;Right;00PP 1\DSCN4703p54;40337;male
09-Jul-15;39719;Merel B;adult;00PP 1\DSCN5588;00PP 1\DSCN5588p44;L;L;00PP 1\DSCN5588p44_FL;Flank;FL;L;8;TRUE;1;0,8177555;Left;00PP 1\DSCN5588p44;40402;female
06-Jun-15;38663;Angela;adult;00PP\DSC_0009;00PP\DSC_0009p63;R;R;00PP\DSC_0009p63_NK;Flank;NK;L;8;TRUE;1;0,3115056;Right flank;00PP\DSC_0009p63;40045;female
18-Jun-15;39112;Unown;pup;00PP\DSC_0030;00PP\DSC_0030p54;L;L;00PP\DSC_0030p54_FL;Flank;FL;L;3;TRUE;3;0,2426032;Left;00PP\DSC_0030p54;40213;unknown
16-Jun-15;39003;Bike;pup;00PP\DSC_0037;00PP\DSC_0037p54;R;R;00PP\DSC_0037p54_FL;Flank;FL;L;2;TRUE;1;0,2965072;Right;00PP\DSC_0037p54;40159;unknown
18-Jun-15;39099;VS puntos;adult;00PP\DSC_0038;00PP\DSC_0038p24;L;L;00PP\DSC_0038p24_FL;Flank;FL;L;3;TRUE;17;0,5034907;Left;00PP\DSC_0038p24;40201;female
18-Jun-15;39121;Divi pup;pup;00PP\DSC_0066;00PP\DSC_0066p34;L;L;00PP\DSC_0066p34_FL;Flank;FL;L;5;TRUE;8;0,2685919;Left;00PP\DSC_0066p34;40222;unknown
16-Jun-15;38997;Esquina;pup;00PP\DSC_0083;00PP\DSC_0083p55;R;R;00PP\DSC_0083p55_FL;Flank;FL;L;5;TRUE;1;0,2830626;Right;00PP\DSC_0083p55;40157;unknown
16-Jun-15;38997;Esquina;pup;00PP\DSC_0107;00PP\DSC_0107p55;L;L;00PP\DSC_0107p55_FL;Flank;FL;L;2;TRUE;1;0,2697924;Left;00PP\DSC_0107p55;40158;unknown
16-Jun-15;39033;Half pup;pup;00PP\DSC_0114;00PP\DSC_0114p54;R;R;00PP\DSC_0114p54_FL;Flank;FL;L;2;TRUE;1;0,2547974;Right;00PP\DSC_0114p54;40174;unknown
16-Jun-15;39022;Ovarios;pup;00PP\DSC_0173;00PP\DSC_0173p34;L;L;00PP\DSC_0173p34_FL;Flank;FL;L;1;TRUE;1;0,2712965;Left;00PP\DSC_0173p34;40167;unknown
03-Jun-15;38637;Beer opener;adult;00PP\DSC_0191;00PP\DSC_0191p64;R;R;00PP\DSC_0191p64_FL;Flank;FL;L;12;TRUE;1;0,4738407;Right;00PP\DSC_0191p64;40046;female
18-Jun-15;39069;Triton;pup;00PP\DSC_0207;00PP\DSC_0207p64;R;R;00PP\DSC_0207p64_FL;Flank;FL;L;4;TRUE;1;0,2513331;Right;00PP\DSC_0207p64;40187;unknown
22-May-15;38478;Tears;adult;00PP\DSC_0222;00PP\DSC_0222p24;L;L;00PP\DSC_0222p24_FL;Flank;FL;L;3;TRUE;1;0,4117933;left;00PP\DSC_0222p24;40054;female
16-Jun-15;39029;Zasca;pup;00PP\DSC_0225;00PP\DSC_0225p54;R;R;00PP\DSC_0225p54_FL;Flank;FL;L;6;TRUE;6;0,2851981;Right;00PP\DSC_0225p54;40171;unknown
18-Jun-15;39130;Pequeño paw print;pup;00PP\DSC_0231;00PP\DSC_0231p45;L;L;00PP\DSC_0231p45_FL;Flank;FL;L;4;TRUE;1;0,2749253;Left;00PP\DSC_0231p45;40226;unknown
16-Jun-15;39009;Sol flor;pup;00PP\DSC_0253;00PP\DSC_0253p45;L;L;00PP\DSC_0253p45_FL;Flank;FL;L;7;TRUE;1;0,2231932;Left;00PP\DSC_0253p45;40163;female
18-Jun-15;39115;Fish;pup;00PP\DSC_0303;00PP\DSC_0303p45;L;L;00PP\DSC_0303p45_FL;Flank;FL;L;10;TRUE;1;0,2848139;Left;00PP\DSC_0303p45;40215;unknown
16-Jun-15;38988;Molecula;pup;00PP\DSC_0321;00PP\DSC_0321p54;R;R;00PP\DSC_0321p54_FL;Flank;FL;L;10;TRUE;1;0,2680743;Right;00PP\DSC_0321p54;40153;unknown
18-Jun-15;39140;Menor;pup;00PP\DSC_0338;00PP\DSC_0338p54;L;L;00PP\DSC_0338p54_FL;Flank;FL;L;2;TRUE;16;0,246453;Left;00PP\DSC_0338p54;40227;unknown
27-May-15;38519;Calavera;adult;00PP\DSC_0364;00PP\DSC_0364p34;L;L;00PP\DSC_0364p34_FL;Flank;FL;L;9;TRUE;6;0,4331874;left;00PP\DSC_0364p34;40047;female
16-Jun-15;39009;Sol flor;pup;00PP\DSC_0365;00PP\DSC_0365p24;R;R;00PP\DSC_0365p24_FL;Flank;FL;L;11;TRUE;1;0,2802153;Right;00PP\DSC_0365p24;40164;female
18-Jun-15;39116;Pez martillo;pup;00PP\DSC_0393;00PP\DSC_0393p55;R;R;00PP\DSC_0393p55_FL;Flank;FL;L;5;TRUE;1;0,3253039;Right;00PP\DSC_0393p55;40217;unknown
16-Jun-15;39015;Gusanito E;pup;00PP\DSC_0396;00PP\DSC_0396p34;L;L;00PP\DSC_0396p34_FL;Flank;FL;L;2;TRUE;39;0,307674;Left;00PP\DSC_0396p34;40165;unknown
16-Jun-15;38987;Ghosti pup;pup;00PP\DSC_0423;00PP\DSC_0423p54;R;R;00PP\DSC_0423p54_FL;Flank;FL;L;7;TRUE;1;0,2573316;Right;00PP\DSC_0423p54;40151;unknown
03-Jun-15;38627;Peta Marylin;pup;00PP\DSC_0430;00PP\DSC_0430p34;L;L;00PP\DSC_0430p34_FL;Flank;FL;L;3;TRUE;11;0,4110828;left;00PP\DSC_0430p34;40049;unknown
18-Jun-15;39115;Fish;pup;00PP\DSC_0435;00PP\DSC_0435p64;R;R;00PP\DSC_0435p64_FL;Flank;FL;L;6;TRUE;1;0,2726538;Right;00PP\DSC_0435p64;40216;unknown
18-Jun-15;39129;Cinturon;adult;00PP\DSC_0438;00PP\DSC_0438p65;R;R;00PP\DSC_0438p65_FL;Flank;FL;L;4;TRUE;1;0,3539439;Right;00PP\DSC_0438p65;40224;female
16-Jun-15;38987;Ghosti pup;pup;00PP\DSC_0461;00PP\DSC_0461p75;L;L;00PP\DSC_0461p75_NK;Flank;NK;L;5;TRUE;7;0,2197938;Left;00PP\DSC_0461p75;40152;unknown
18-Jun-15;39100;Dolmen;pup;00PP\DSC_0474;00PP\DSC_0474p54;R;R;00PP\DSC_0474p54_FL;Flank;FL;L;3;TRUE;1;0,2811878;Right;00PP\DSC_0474p54;40202;unknown
18-Jun-15;39100;Dolmen;pup;00PP\DSC_0480;00PP\DSC_0480p34;L;L;00PP\DSC_0480p34_FL;Flank;FL;L;6;TRUE;1;0,3038091;Left;00PP\DSC_0480p34;40203;unknown
16-Jun-15;39028;Sujeta manteles;adult;00PP\DSC_0487;00PP\DSC_0487p34;L;L;00PP\DSC_0487p34_FL;Flank;FL;L;3;TRUE;3;0,4167114;Left;00PP\DSC_0487p34;40169;female
16-Jun-15;39029;Zasca;pup;00PP\DSC_0490;00PP\DSC_0490p45;L;L;00PP\DSC_0490p45_FL;Flank;FL;L;0;TRUE;1;0,2745211;Left;00PP\DSC_0490p45;40170;unknown
16-Jun-15;39003;Bike;pup;00PP\DSC_0508;00PP\DSC_0508p44;L;L;00PP\DSC_0508p44_FL;Flank;FL;L;5;TRUE;1;0,259396;Left;00PP\DSC_0508p44;40160;unknown
18-Jun-15;39059;Tribal;pup;00PP\DSC_0515;00PP\DSC_0515p64;R;R;00PP\DSC_0515p64_FL;Flank;FL;L;2;TRUE;1;0,245263;Right;00PP\DSC_0515p64;40181;unknown
18-Jun-15;39130;Pequeño paw print;pup;00PP\DSC_0540;00PP\DSC_0540p54;R;R;00PP\DSC_0540p54_FL;Flank;FL;L;9;TRUE;1;0,2749647;Right;00PP\DSC_0540p54;40225;unknown
16-Jun-15;39022;Ovarios;pup;00PP\DSC_0565;00PP\DSC_0565p64;R;R;00PP\DSC_0565p64_FL;Flank;FL;L;2;TRUE;1;0,2676784;Right;00PP\DSC_0565p64;40168;unknown
18-Jun-15;39068;Pinganillo;adult;00PP\DSC_0583;00PP\DSC_0583p54;R;R;00PP\DSC_0583p54_FL;Flank;FL;L;1;TRUE;1;0,2903478;Right;00PP\DSC_0583p54;40185;female
16-Jun-15;39005;Escuadra;pup;00PP\DSC_0601;00PP\DSC_0601p34;L;L;00PP\DSC_0601p34_FL;Flank;FL;J;11;TRUE;2;0,1950556;Left;00PP\DSC_0601p34;40161;unknown
18-Jun-15;39108;Borron acuario;pup;00PP\DSC_0601;00PP\DSC_0601p44;L;L;00PP\DSC_0601p44_FL;Flank;FL;L;7;TRUE;11;0,187928;Left;00PP\DSC_0601p44;40209;unknown
16-Jun-15;39005;Escuadra;pup;00PP\DSC_0602;00PP\DSC_0602p44;L;L;00PP\DSC_0602p44_FL;Flank;FL;L;6;TRUE;4;0,2139139;Left;00PP\DSC_0602p44;40232;unknown
18-Jun-15;39089;Boomerang;pup;00PP\DSC_0623;00PP\DSC_0623p44;L;L;00PP\DSC_0623p44_FL;Flank;FL;L;5;TRUE;3;0,3173796;Left;00PP\DSC_0623p44;40196;unknown
16-Jun-15;38988;Molecula;pup;00PP\DSC_0718;00PP\DSC_0718p44;L;L;00PP\DSC_0718p44_FL;Flank;FL;L;4;TRUE;2;0,3226677;Left;00PP\DSC_0718p44;40154;unknown
18-Jun-15;39108;Borron acuario;pup;00PP\DSC-303;00PP\DSC-303p45;R;R;00PP\DSC-303p45_FL;Flank;FL;L;7;TRUE;1;0,3054837;Right;00PP\DSC-303p45;40208;unknown
03-Jun-15;38641;Ginkgo;pup;00PP\DSCN0122;00PP\DSCN0122p64;R;R;00PP\DSCN0122p64_FL;Flank;FL;L;3;TRUE;1;0,5833119;right;00PP\DSCN0122p64;40048;unknown
16-Jun-15;39039;Oruga;pup;00PP\DSCN0295;00PP\DSCN0295p44;R;R;00PP\DSCN0295p44_FL;Flank;FL;L;3;TRUE;1;0,448745;Right;00PP\DSCN0295p44;40178;unknown
18-Jun-15;39060;Nube;adult;00PP\DSCN0357;00PP\DSCN0357p14;L;L;00PP\DSCN0357p14_FL;Flank;FL;L;4;TRUE;8;0,661688;Left;00PP\DSCN0357p14;40182;female
22-May-15;38478;Tears;adult;00PP\DSCN1536;00PP\DSCN1536p34;;;00PP\DSCN1536p34_FL;Flank;FL;S;;FALSE;;;left;00PP\DSCN1536p34;40053;female
18-Jun-15;39107;Esqueleto;adult;00PP\DSCN2745;00PP\DSCN2745p73;R;R;00PP\DSCN2745p73_FL;Flank;FL;L;5;TRUE;11;0,7327854;Right;00PP\DSCN2745p73;40211;female
16-Jun-15;39033;Half pup;pup;00PP\DSCN4203;00PP\DSCN4203p33;L;L;00PP\DSCN4203p33_FL;Flank;FL;L;3;TRUE;1;0,5881783;Left;00PP\DSCN4203p33;40173;unknown
03-Jun-15;38616;Raya;pup;00PP\DSCN4433;00PP\DSCN4433p36;L;L;00PP\DSCN4433p36_FL;Flank;FL;L;4;TRUE;1;0,7187134;left;00PP\DSCN4433p36;40050;unknown
18-Jun-15;39073;Ancla cadenita;pup;00PP\DSCN4969;00PP\DSCN4969p34;L;L;00PP\DSCN4969p34_FL;Flank;FL;L;7;TRUE;4;0,5353958;Left;00PP\DSCN4969p34;40190;unknown
18-Jun-15;39112;Unown;pup;00PP\DSCN5307;00PP\DSCN5307p64;R;R;00PP\DSCN5307p64_FL;Flank;FL;L;4;TRUE;1;0,4888717;Right;00PP\DSCN5307p64;40212;unknown
18-Jun-15;39121;Divi pup;pup;00PP\DSCN5667;00PP\DSCN5667p55;R;R;00PP\DSCN5667p55_FL;Flank;FL;L;5;TRUE;1;0,5775341;Right;00PP\DSCN5667p55;40221;unknown
18-Jun-15;39069;Triton;pup;00PP\DSCN6555;00PP\DSCN6555p25;L;L;00PP\DSCN6555p25_FL;Flank;FL;L;4;TRUE;1;0,5026387;Left;00PP\DSCN6555p25;40186;unknown
18-Jun-15;39068;Pinganillo;adult;00PP\DSCN8693;00PP\DSCN8693p24;L;L;00PP\DSCN8693p24_FL;Flank;FL;L;6;TRUE;1;0,8015936;Left;00PP\DSCN8693p24;40184;female
16-Jun-15;39005;Escuadra;pup;00PP\DSCN9475;00PP\DSCN9475p55;R;R;00PP\DSCN9475p55_FL;Flank;FL;L;8;TRUE;1;0,3888475;Right;00PP\DSCN9475p55;40162;unknown
18-Jun-15;39073;Ancla cadenita;pup;00PP\DSCN9666;00PP\DSCN9666p66;R;R;00PP\DSCN9666p66_FL;Flank;FL;L;19;TRUE;1;0,3816676;Right;00PP\DSCN9666p66;40191;unknown
18-Jun-15;39129;Cinturon;adult;00PP\DSCN9809;00PP\DSCN9809p34;L;L;00PP\DSCN9809p34_FL;Flank;FL;L;4;TRUE;1;0,692651;Left;00PP\DSCN9809p34;40223;female
23-Jun-15;39271;TV pup;pup;00PP2\DSC_0036;00PP2\DSC_0036p45;L;L;00PP2\DSC_0036p45_FL;Flank;FL;L;5;TRUE;30;0,3430478;Left;00PP2\DSC_0036p45;40276;unknown
19-Jun-15;39197;Olimpica;pup;00PP2\DSC_0069;00PP2\DSC_0069p54;R;R;00PP2\DSC_0069p54_FL;Flank;FL;L;3;TRUE;29;0,2140137;Right;00PP2\DSC_0069p54;40249;unknown
23-Jun-15;39271;TV pup;pup;00PP2\DSC_0135;00PP2\DSC_0135p44;R;R;00PP2\DSC_0135p44_FL;Flank;FL;L;4;TRUE;25;0,2994406;Right;00PP2\DSC_0135p44;40277;unknown
